TIME(HH),TIME(MM),TIME(SS),TIME(ms),X,Y,AP0,AP1,AP2,AP3,AP4,AP5,AP6,AP7,AP8,AP9,AP10,AP11,AP12,AP13,AP14,AP15
0,0,41,402,0,1.2,-39,-52,-51,-53,-65,-57,-62,-68,-61,-53,-54,-54,-55,-53,-54,-71
0,0,47,540,0,1.2,-38,-53,-52,-52,-64,-57,-60,-68,-70,-53,-54,-52,-57,-57,-58,-68
0,0,50,617,0,1.2,-38,-54,-52,-52,-64,-58,-60,-69,-70,-53,-54,-53,-56,-57,-58,-67
0,0,56,778,0,1.2,-39,-53,-54,-51,-64,-58,-52,-69,-59,-52,-55,-53,-57,-57,-58,-57
0,0,2,922,0,1.2,-39,-54,-54,-51,-64,-59,-63,-69,-59,-41,-55,-54,-57,-57,-58,-57
0,0,5,971,0,1.2,-39,-54,-54,-51,-64,-59,-54,-69,-59,-41,-55,-54,-57,-57,-58,-57
0,0,9,10,0,1.2,-39,-54,-54,-51,-64,-59,-54,-69,-59,-41,-55,-54,-57,-57,-58,-57
0,0,12,96,0,1.2,-38,-54,-53,-51,-63,-59,-62,-70,-63,-52,-55,-52,-57,-53,-59,-67
0,0,18,275,0,1.2,-39,-54,-53,-51,-56,-59,-62,-70,-58,-52,-55,-54,-55,-53,-51,-67
0,0,21,353,0,1.2,-39,-53,-54,-51,-60,-58,-62,-70,-58,-52,-54,-53,-56,-55,-58,-66
0,0,27,539,0,1.2,-38,-52,-42,-51,-61,-58,-62,-70,-62,-52,-54,-54,-56,-57,-57,-66
0,0,30,615,0,1.2,-38,-57,-42,-55,-61,-58,-63,-70,-62,-52,-54,-51,-56,-57,-57,-66
0,0,33,665,0,1.2,-38,-57,-42,-55,-61,-58,-63,-70,-62,-52,-54,-51,-56,-57,-57,-66
0,0,28,781,0,1.5,-43,-58,-62,-49,-58,-58,-70,-58,-63,-45,-63,-53,-60,-57,-54,-63
0,0,31,837,0,1.5,-43,-58,-62,-49,-58,-58,-70,-58,-63,-45,-63,-53,-60,-57,-54,-63
0,0,34,894,0,1.5,-42,-60,-60,-46,-55,-65,-70,-58,-59,-43,-57,-51,-60,-57,-57,-63
0,0,38,13,0,1.5,-42,-60,-60,-46,-55,-65,-70,-58,-59,-43,-57,-51,-60,-57,-57,-63
0,0,41,95,0,1.5,-42,-60,-59,-46,-55,-65,-70,-58,-57,-48,-58,-55,-60,-60,-57,-63
0,0,44,183,0,1.5,-42,-60,-59,-46,-55,-65,-70,-58,-57,-48,-58,-55,-60,-60,-57,-63
0,0,47,246,0,1.5,-42,-58,-59,-47,-58,-65,-70,-58,-57,-48,-58,-55,-60,-58,-57,-63
0,0,50,316,0,1.5,-42,-58,-59,-47,-58,-65,-70,-58,-57,-48,-58,-55,-60,-58,-57,-63
0,0,53,377,0,1.5,-41,-58,-59,-41,-58,-65,-70,-58,-57,-48,-58,-55,-59,-58,-57,-63
0,0,56,447,0,1.5,-41,-58,-59,-41,-58,-65,-70,-58,-57,-48,-58,-55,-59,-58,-57,-63
0,0,59,560,0,1.5,-42,-57,-59,-47,-58,-65,-70,-66,-63,-46,-58,-55,-57,-58,-57,-63
0,0,2,640,0,1.5,-42,-57,-59,-47,-58,-65,-70,-66,-63,-46,-58,-55,-57,-58,-57,-63
0,0,5,707,0,1.5,-41,-57,-59,-46,-58,-63,-70,-66,-63,-49,-58,-54,-57,-59,-60,-63
0,0,8,782,0,1.5,-41,-57,-59,-46,-58,-63,-70,-66,-63,-49,-58,-54,-57,-59,-60,-63
0,0,11,850,0,1.5,-42,-55,-59,-46,-58,-63,-70,-66,-65,-49,-58,-54,-57,-59,-60,-63
0,0,14,917,0,1.5,-42,-55,-59,-46,-58,-63,-70,-66,-65,-49,-58,-54,-57,-59,-60,-63
0,0,17,992,0,1.5,-41,-59,-60,-48,-58,-63,-70,-60,-65,-49,-58,-57,-57,-51,-60,-63
0,0,21,50,0,1.5,-41,-59,-60,-48,-58,-63,-70,-60,-65,-49,-58,-57,-57,-51,-60,-63
0,0,24,124,0,1.5,-41,-59,-60,-46,-58,-63,-70,-60,-65,-49,-58,-57,-57,-59,-60,-63
0,0,27,194,0,1.5,-41,-59,-60,-46,-58,-63,-70,-60,-65,-49,-58,-57,-57,-59,-60,-63
0,0,30,264,0,1.5,-42,-61,-59,-46,-58,-63,-70,-60,-61,-49,-58,-54,-58,-57,-60,-63
0,0,33,322,0,1.5,-42,-61,-59,-46,-58,-63,-70,-60,-61,-49,-58,-54,-58,-57,-60,-63
0,0,36,387,0,1.5,-42,-61,-60,-46,-58,-63,-70,-60,-61,-49,-59,-54,-58,-57,-60,-63
0,0,39,467,0,1.5,-42,-61,-60,-46,-58,-63,-70,-60,-61,-49,-59,-54,-58,-57,-60,-63
0,0,42,529,0,1.5,-41,-61,-60,-46,-58,-63,-70,-60,-61,-42,-59,-49,-58,-58,-60,-63
0,0,45,590,0,1.5,-41,-61,-60,-46,-58,-63,-70,-60,-61,-42,-59,-49,-58,-58,-60,-63
0,0,28,781,0,1.5,-43,-58,-62,-49,-58,-58,-70,-58,-63,-45,-63,-53,-60,-57,-54,-63
0,0,31,837,0,1.5,-43,-58,-62,-49,-58,-58,-70,-58,-63,-45,-63,-53,-60,-57,-54,-63
0,0,34,894,0,1.5,-42,-60,-60,-46,-55,-65,-70,-58,-59,-43,-57,-51,-60,-57,-57,-63
0,0,38,13,0,1.5,-42,-60,-60,-46,-55,-65,-70,-58,-59,-43,-57,-51,-60,-57,-57,-63
0,0,41,95,0,1.5,-42,-60,-59,-46,-55,-65,-70,-58,-57,-48,-58,-55,-60,-60,-57,-63
0,0,44,183,0,1.5,-42,-60,-59,-46,-55,-65,-70,-58,-57,-48,-58,-55,-60,-60,-57,-63
0,0,47,246,0,1.5,-42,-58,-59,-47,-58,-65,-70,-58,-57,-48,-58,-55,-60,-58,-57,-63
0,0,50,316,0,1.5,-42,-58,-59,-47,-58,-65,-70,-58,-57,-48,-58,-55,-60,-58,-57,-63
0,0,53,377,0,1.5,-41,-58,-59,-41,-58,-65,-70,-58,-57,-48,-58,-55,-59,-58,-57,-63
0,0,56,447,0,1.5,-41,-58,-59,-41,-58,-65,-70,-58,-57,-48,-58,-55,-59,-58,-57,-63
0,0,59,560,0,1.5,-42,-57,-59,-47,-58,-65,-70,-66,-63,-46,-58,-55,-57,-58,-57,-63
0,0,2,640,0,1.5,-42,-57,-59,-47,-58,-65,-70,-66,-63,-46,-58,-55,-57,-58,-57,-63
0,0,5,707,0,1.5,-41,-57,-59,-46,-58,-63,-70,-66,-63,-49,-58,-54,-57,-59,-60,-63
0,0,8,782,0,1.5,-41,-57,-59,-46,-58,-63,-70,-66,-63,-49,-58,-54,-57,-59,-60,-63
0,0,11,850,0,1.5,-42,-55,-59,-46,-58,-63,-70,-66,-65,-49,-58,-54,-57,-59,-60,-63
0,0,14,917,0,1.5,-42,-55,-59,-46,-58,-63,-70,-66,-65,-49,-58,-54,-57,-59,-60,-63
0,0,17,992,0,1.5,-41,-59,-60,-48,-58,-63,-70,-60,-65,-49,-58,-57,-57,-51,-60,-63
0,0,21,50,0,1.5,-41,-59,-60,-48,-58,-63,-70,-60,-65,-49,-58,-57,-57,-51,-60,-63
0,0,24,124,0,1.5,-41,-59,-60,-46,-58,-63,-70,-60,-65,-49,-58,-57,-57,-59,-60,-63
0,0,27,194,0,1.5,-41,-59,-60,-46,-58,-63,-70,-60,-65,-49,-58,-57,-57,-59,-60,-63
0,0,30,264,0,1.5,-42,-61,-59,-46,-58,-63,-70,-60,-61,-49,-58,-54,-58,-57,-60,-63
0,0,33,322,0,1.5,-42,-61,-59,-46,-58,-63,-70,-60,-61,-49,-58,-54,-58,-57,-60,-63
0,0,36,387,0,1.5,-42,-61,-60,-46,-58,-63,-70,-60,-61,-49,-59,-54,-58,-57,-60,-63
0,0,39,467,0,1.5,-42,-61,-60,-46,-58,-63,-70,-60,-61,-49,-59,-54,-58,-57,-60,-63
0,0,42,529,0,1.5,-41,-61,-60,-46,-58,-63,-70,-60,-61,-42,-59,-49,-58,-58,-60,-63
0,0,45,590,0,1.5,-41,-61,-60,-46,-58,-63,-70,-60,-61,-42,-59,-49,-58,-58,-60,-63
0,0,28,781,0,1.5,-43,-58,-62,-49,-58,-58,-70,-58,-63,-45,-63,-53,-60,-57,-54,-63
0,0,31,837,0,1.5,-43,-58,-62,-49,-58,-58,-70,-58,-63,-45,-63,-53,-60,-57,-54,-63
0,0,34,894,0,1.5,-42,-60,-60,-46,-55,-65,-70,-58,-59,-43,-57,-51,-60,-57,-57,-63
0,0,38,13,0,1.5,-42,-60,-60,-46,-55,-65,-70,-58,-59,-43,-57,-51,-60,-57,-57,-63
0,0,41,95,0,1.5,-42,-60,-59,-46,-55,-65,-70,-58,-57,-48,-58,-55,-60,-60,-57,-63
0,0,44,183,0,1.5,-42,-60,-59,-46,-55,-65,-70,-58,-57,-48,-58,-55,-60,-60,-57,-63
0,0,47,246,0,1.5,-42,-58,-59,-47,-58,-65,-70,-58,-57,-48,-58,-55,-60,-58,-57,-63
0,0,50,316,0,1.5,-42,-58,-59,-47,-58,-65,-70,-58,-57,-48,-58,-55,-60,-58,-57,-63
0,0,53,377,0,1.5,-41,-58,-59,-41,-58,-65,-70,-58,-57,-48,-58,-55,-59,-58,-57,-63
0,0,56,447,0,1.5,-41,-58,-59,-41,-58,-65,-70,-58,-57,-48,-58,-55,-59,-58,-57,-63
0,0,59,560,0,1.5,-42,-57,-59,-47,-58,-65,-70,-66,-63,-46,-58,-55,-57,-58,-57,-63
0,0,2,640,0,1.5,-42,-57,-59,-47,-58,-65,-70,-66,-63,-46,-58,-55,-57,-58,-57,-63
0,0,5,707,0,1.5,-41,-57,-59,-46,-58,-63,-70,-66,-63,-49,-58,-54,-57,-59,-60,-63
0,0,8,782,0,1.5,-41,-57,-59,-46,-58,-63,-70,-66,-63,-49,-58,-54,-57,-59,-60,-63
0,0,11,850,0,1.5,-42,-55,-59,-46,-58,-63,-70,-66,-65,-49,-58,-54,-57,-59,-60,-63
0,0,14,917,0,1.5,-42,-55,-59,-46,-58,-63,-70,-66,-65,-49,-58,-54,-57,-59,-60,-63
0,0,17,992,0,1.5,-41,-59,-60,-48,-58,-63,-70,-60,-65,-49,-58,-57,-57,-51,-60,-63
0,0,21,50,0,1.5,-41,-59,-60,-48,-58,-63,-70,-60,-65,-49,-58,-57,-57,-51,-60,-63
0,0,24,124,0,1.5,-41,-59,-60,-46,-58,-63,-70,-60,-65,-49,-58,-57,-57,-59,-60,-63
0,0,27,194,0,1.5,-41,-59,-60,-46,-58,-63,-70,-60,-65,-49,-58,-57,-57,-59,-60,-63
0,0,30,264,0,1.5,-42,-61,-59,-46,-58,-63,-70,-60,-61,-49,-58,-54,-58,-57,-60,-63
0,0,33,322,0,1.5,-42,-61,-59,-46,-58,-63,-70,-60,-61,-49,-58,-54,-58,-57,-60,-63
0,0,36,387,0,1.5,-42,-61,-60,-46,-58,-63,-70,-60,-61,-49,-59,-54,-58,-57,-60,-63
0,0,39,467,0,1.5,-42,-61,-60,-46,-58,-63,-70,-60,-61,-49,-59,-54,-58,-57,-60,-63
0,0,42,529,0,1.5,-41,-61,-60,-46,-58,-63,-70,-60,-61,-42,-59,-49,-58,-58,-60,-63
0,0,45,590,0,1.5,-41,-61,-60,-46,-58,-63,-70,-60,-61,-42,-59,-49,-58,-58,-60,-63
0,0,46,366,0,1.8,-35,-48,-56,-51,-57,-62,-69,-68,-63,-47,-56,-55,-54,-62,-63,-60
0,0,49,441,0,1.8,-35,-48,-56,-51,-57,-62,-69,-68,-63,-47,-56,-55,-54,-62,-63,-60
0,0,52,538,0,1.8,-38,-52,-45,-53,-63,-63,-71,-68,-55,-55,-56,-55,-54,-49,-62,-63
0,0,58,702,0,1.8,-43,-54,-54,-57,-59,-62,-66,-68,-61,-67,-56,-54,-61,-58,-56,-63
0,0,4,870,0,1.8,-44,-50,-57,-57,-57,-64,-66,-65,-58,-57,-56,-56,-63,-58,-60,-65
0,0,7,931,0,1.8,-49,-52,-57,-49,-57,-63,-64,-65,-58,-41,-59,-63,-65,-58,-60,-65
0,0,14,97,0,1.8,-40,-51,-58,-43,-61,-64,-65,-65,-52,-52,-60,-51,-58,-48,-60,-64
0,0,20,249,0,1.8,-40,-54,-57,-43,-62,-58,-63,-65,-51,-51,-58,-50,-54,-44,-56,-64
0,0,23,322,0,1.8,-36,-52,-53,-47,-63,-66,-63,-65,-51,-54,-54,-50,-54,-54,-56,-64
0,0,26,399,0,1.8,-36,-52,-53,-47,-63,-66,-63,-65,-51,-54,-54,-50,-54,-54,-56,-64
0,0,29,475,0,1.8,-36,-49,-53,-45,-61,-68,-51,-65,-51,-52,-57,-50,-59,-43,-56,-62
0,0,32,556,0,1.8,-36,-49,-53,-45,-61,-68,-51,-65,-51,-52,-57,-50,-59,-43,-56,-62
0,0,35,632,0,1.8,-38,-51,-54,-46,-61,-66,-68,-65,-51,-58,-58,-60,-59,-43,-52,-62
0,0,38,695,0,1.8,-37,-52,-52,-45,-46,-66,-68,-68,-55,-52,-63,-58,-58,-56,-56,-63
0,0,44,789,0,1.8,-37,-51,-55,-44,-46,-66,-70,-63,-52,-54,-63,-58,-58,-55,-59,-63
0,0,50,920,0,1.8,-36,-53,-55,-46,-64,-64,-68,-63,-52,-57,-55,-58,-60,-55,-55,-64
0,0,54,7,0,1.8,-38,-54,-51,-46,-64,-62,-67,-71,-52,-53,-55,-56,-64,-46,-55,-62
0,0,0,186,0,1.8,-38,-52,-40,-48,-62,-61,-48,-67,-53,-52,-55,-55,-64,-56,-64,-58
0,0,6,369,0,1.8,-38,-51,-40,-51,-62,-61,-68,-68,-53,-56,-55,-56,-64,-56,-64,-61
0,0,9,467,0,1.8,-36,-52,-50,-53,-62,-63,-68,-70,-53,-52,-63,-54,-64,-55,-66,-61
0,0,15,605,0,1.8,-34,-52,-58,-48,-64,-69,-68,-69,-50,-55,-63,-51,-60,-64,-59,-64
0,0,46,366,0,1.8,-35,-48,-56,-51,-57,-62,-69,-68,-63,-47,-56,-55,-54,-62,-63,-60
0,0,49,441,0,1.8,-35,-48,-56,-51,-57,-62,-69,-68,-63,-47,-56,-55,-54,-62,-63,-60
0,0,52,538,0,1.8,-38,-52,-45,-53,-63,-63,-71,-68,-55,-55,-56,-55,-54,-49,-62,-63
0,0,58,702,0,1.8,-43,-54,-54,-57,-59,-62,-66,-68,-61,-67,-56,-54,-61,-58,-56,-63
0,0,4,870,0,1.8,-44,-50,-57,-57,-57,-64,-66,-65,-58,-57,-56,-56,-63,-58,-60,-65
0,0,7,931,0,1.8,-49,-52,-57,-49,-57,-63,-64,-65,-58,-41,-59,-63,-65,-58,-60,-65
0,0,14,97,0,1.8,-40,-51,-58,-43,-61,-64,-65,-65,-52,-52,-60,-51,-58,-48,-60,-64
0,0,20,249,0,1.8,-40,-54,-57,-43,-62,-58,-63,-65,-51,-51,-58,-50,-54,-44,-56,-64
0,0,23,322,0,1.8,-36,-52,-53,-47,-63,-66,-63,-65,-51,-54,-54,-50,-54,-54,-56,-64
0,0,26,399,0,1.8,-36,-52,-53,-47,-63,-66,-63,-65,-51,-54,-54,-50,-54,-54,-56,-64
0,0,29,475,0,1.8,-36,-49,-53,-45,-61,-68,-51,-65,-51,-52,-57,-50,-59,-43,-56,-62
0,0,32,556,0,1.8,-36,-49,-53,-45,-61,-68,-51,-65,-51,-52,-57,-50,-59,-43,-56,-62
0,0,35,632,0,1.8,-38,-51,-54,-46,-61,-66,-68,-65,-51,-58,-58,-60,-59,-43,-52,-62
0,0,38,695,0,1.8,-37,-52,-52,-45,-46,-66,-68,-68,-55,-52,-63,-58,-58,-56,-56,-63
0,0,44,789,0,1.8,-37,-51,-55,-44,-46,-66,-70,-63,-52,-54,-63,-58,-58,-55,-59,-63
0,0,50,920,0,1.8,-36,-53,-55,-46,-64,-64,-68,-63,-52,-57,-55,-58,-60,-55,-55,-64
0,0,54,7,0,1.8,-38,-54,-51,-46,-64,-62,-67,-71,-52,-53,-55,-56,-64,-46,-55,-62
0,0,0,186,0,1.8,-38,-52,-40,-48,-62,-61,-48,-67,-53,-52,-55,-55,-64,-56,-64,-58
0,0,6,369,0,1.8,-38,-51,-40,-51,-62,-61,-68,-68,-53,-56,-55,-56,-64,-56,-64,-61
0,0,9,467,0,1.8,-36,-52,-50,-53,-62,-63,-68,-70,-53,-52,-63,-54,-64,-55,-66,-61
0,0,15,605,0,1.8,-34,-52,-58,-48,-64,-69,-68,-69,-50,-55,-63,-51,-60,-64,-59,-64
0,0,46,366,0,1.8,-35,-48,-56,-51,-57,-62,-69,-68,-63,-47,-56,-55,-54,-62,-63,-60
0,0,49,441,0,1.8,-35,-48,-56,-51,-57,-62,-69,-68,-63,-47,-56,-55,-54,-62,-63,-60
0,0,52,538,0,1.8,-38,-52,-45,-53,-63,-63,-71,-68,-55,-55,-56,-55,-54,-49,-62,-63
0,0,58,702,0,1.8,-43,-54,-54,-57,-59,-62,-66,-68,-61,-67,-56,-54,-61,-58,-56,-63
0,0,4,870,0,1.8,-44,-50,-57,-57,-57,-64,-66,-65,-58,-57,-56,-56,-63,-58,-60,-65
0,0,7,931,0,1.8,-49,-52,-57,-49,-57,-63,-64,-65,-58,-41,-59,-63,-65,-58,-60,-65
0,0,14,97,0,1.8,-40,-51,-58,-43,-61,-64,-65,-65,-52,-52,-60,-51,-58,-48,-60,-64
0,0,20,249,0,1.8,-40,-54,-57,-43,-62,-58,-63,-65,-51,-51,-58,-50,-54,-44,-56,-64
0,0,23,322,0,1.8,-36,-52,-53,-47,-63,-66,-63,-65,-51,-54,-54,-50,-54,-54,-56,-64
0,0,26,399,0,1.8,-36,-52,-53,-47,-63,-66,-63,-65,-51,-54,-54,-50,-54,-54,-56,-64
0,0,29,475,0,1.8,-36,-49,-53,-45,-61,-68,-51,-65,-51,-52,-57,-50,-59,-43,-56,-62
0,0,32,556,0,1.8,-36,-49,-53,-45,-61,-68,-51,-65,-51,-52,-57,-50,-59,-43,-56,-62
0,0,35,632,0,1.8,-38,-51,-54,-46,-61,-66,-68,-65,-51,-58,-58,-60,-59,-43,-52,-62
0,0,38,695,0,1.8,-37,-52,-52,-45,-46,-66,-68,-68,-55,-52,-63,-58,-58,-56,-56,-63
0,0,44,789,0,1.8,-37,-51,-55,-44,-46,-66,-70,-63,-52,-54,-63,-58,-58,-55,-59,-63
0,0,50,920,0,1.8,-36,-53,-55,-46,-64,-64,-68,-63,-52,-57,-55,-58,-60,-55,-55,-64
0,0,54,7,0,1.8,-38,-54,-51,-46,-64,-62,-67,-71,-52,-53,-55,-56,-64,-46,-55,-62
0,0,0,186,0,1.8,-38,-52,-40,-48,-62,-61,-48,-67,-53,-52,-55,-55,-64,-56,-64,-58
0,0,6,369,0,1.8,-38,-51,-40,-51,-62,-61,-68,-68,-53,-56,-55,-56,-64,-56,-64,-61
0,0,9,467,0,1.8,-36,-52,-50,-53,-62,-63,-68,-70,-53,-52,-63,-54,-64,-55,-66,-61
0,0,15,605,0,1.8,-34,-52,-58,-48,-64,-69,-68,-69,-50,-55,-63,-51,-60,-64,-59,-64
0,0,46,366,0,1.8,-35,-48,-56,-51,-57,-62,-69,-68,-63,-47,-56,-55,-54,-62,-63,-60
0,0,49,441,0,1.8,-35,-48,-56,-51,-57,-62,-69,-68,-63,-47,-56,-55,-54,-62,-63,-60
0,0,52,538,0,1.8,-38,-52,-45,-53,-63,-63,-71,-68,-55,-55,-56,-55,-54,-49,-62,-63
0,0,58,702,0,1.8,-43,-54,-54,-57,-59,-62,-66,-68,-61,-67,-56,-54,-61,-58,-56,-63
0,0,4,870,0,1.8,-44,-50,-57,-57,-57,-64,-66,-65,-58,-57,-56,-56,-63,-58,-60,-65
0,0,7,931,0,1.8,-49,-52,-57,-49,-57,-63,-64,-65,-58,-41,-59,-63,-65,-58,-60,-65
0,0,14,97,0,1.8,-40,-51,-58,-43,-61,-64,-65,-65,-52,-52,-60,-51,-58,-48,-60,-64
0,0,20,249,0,1.8,-40,-54,-57,-43,-62,-58,-63,-65,-51,-51,-58,-50,-54,-44,-56,-64
0,0,23,322,0,1.8,-36,-52,-53,-47,-63,-66,-63,-65,-51,-54,-54,-50,-54,-54,-56,-64
0,0,26,399,0,1.8,-36,-52,-53,-47,-63,-66,-63,-65,-51,-54,-54,-50,-54,-54,-56,-64
0,0,29,475,0,1.8,-36,-49,-53,-45,-61,-68,-51,-65,-51,-52,-57,-50,-59,-43,-56,-62
0,0,32,556,0,1.8,-36,-49,-53,-45,-61,-68,-51,-65,-51,-52,-57,-50,-59,-43,-56,-62
0,0,35,632,0,1.8,-38,-51,-54,-46,-61,-66,-68,-65,-51,-58,-58,-60,-59,-43,-52,-62
0,0,38,695,0,1.8,-37,-52,-52,-45,-46,-66,-68,-68,-55,-52,-63,-58,-58,-56,-56,-63
0,0,44,789,0,1.8,-37,-51,-55,-44,-46,-66,-70,-63,-52,-54,-63,-58,-58,-55,-59,-63
0,0,50,920,0,1.8,-36,-53,-55,-46,-64,-64,-68,-63,-52,-57,-55,-58,-60,-55,-55,-64
0,0,54,7,0,1.8,-38,-54,-51,-46,-64,-62,-67,-71,-52,-53,-55,-56,-64,-46,-55,-62
0,0,0,186,0,1.8,-38,-52,-40,-48,-62,-61,-48,-67,-53,-52,-55,-55,-64,-56,-64,-58
0,0,6,369,0,1.8,-38,-51,-40,-51,-62,-61,-68,-68,-53,-56,-55,-56,-64,-56,-64,-61
0,0,9,467,0,1.8,-36,-52,-50,-53,-62,-63,-68,-70,-53,-52,-63,-54,-64,-55,-66,-61
0,0,15,605,0,1.8,-34,-52,-58,-48,-64,-69,-68,-69,-50,-55,-63,-51,-60,-64,-59,-64
0,0,11,674,0,2.1,-39,-55,-54,-46,-63,-54,-72,-65,-56,-56,-52,-51,-52,-56,-64,-60
0,0,14,763,0,2.1,-42,-55,-52,-46,-52,-54,-72,-65,-57,-56,-60,-51,-52,-65,-60,-60
0,0,17,821,0,2.1,-42,-55,-52,-46,-52,-54,-72,-65,-57,-56,-60,-51,-52,-65,-60,-60
0,0,20,900,0,2.1,-42,-60,-57,-52,-53,-54,-71,-66,-57,-51,-61,-46,-52,-64,-60,-65
0,0,23,966,0,2.1,-42,-54,-57,-54,-53,-64,-70,-66,-57,-52,-61,-50,-60,-64,-60,-65
0,0,30,114,0,2.1,-38,-55,-57,-57,-57,-63,-67,-65,-55,-55,-57,-50,-60,-57,-64,-67
0,0,36,293,0,2.1,-46,-55,-57,-48,-53,-63,-71,-63,-55,-50,-57,-46,-60,-60,-57,-67
0,0,39,367,0,2.1,-43,-55,-57,-48,-53,-63,-71,-63,-52,-48,-54,-46,-60,-57,-57,-67
0,0,42,425,0,2.1,-43,-55,-57,-48,-53,-63,-71,-63,-52,-48,-54,-46,-60,-57,-57,-67
0,0,45,489,0,2.1,-42,-54,-55,-51,-51,-63,-71,-63,-52,-55,-54,-51,-61,-60,-57,-67
0,0,48,568,0,2.1,-42,-54,-55,-51,-51,-63,-71,-63,-52,-55,-54,-51,-61,-60,-57,-67
0,0,51,647,0,2.1,-41,-52,-53,-50,-53,-64,-78,-64,-52,-58,-54,-49,-61,-60,-60,-67
0,0,54,721,0,2.1,-40,-51,-52,-50,-40,-64,-78,-64,-56,-58,-54,-49,-61,-60,-60,-51
0,0,0,899,0,2.1,-43,-54,-51,-51,-42,-65,-72,-66,-58,-58,-62,-46,-57,-61,-58,-63
0,0,3,968,0,2.1,-43,-47,-51,-50,-42,-66,-72,-66,-58,-64,-62,-50,-59,-61,-58,-63
0,0,10,88,0,2.1,-42,-47,-52,-47,-53,-65,-72,-63,-41,-60,-62,-50,-58,-61,-54,-64
0,0,16,246,0,2.1,-36,-51,-53,-51,-53,-65,-72,-64,-57,-57,-71,-49,-58,-58,-54,-64
0,0,19,312,0,2.1,-36,-51,-53,-51,-53,-65,-72,-64,-57,-51,-71,-49,-58,-58,-54,-64
0,0,22,395,0,2.1,-36,-51,-53,-51,-53,-65,-72,-64,-57,-51,-71,-49,-58,-58,-54,-64
0,0,25,472,0,2.1,-43,-56,-46,-58,-56,-66,-72,-65,-56,-56,-54,-51,-61,-59,-60,-64
0,0,28,550,0,2.1,-43,-56,-46,-58,-56,-66,-72,-65,-56,-56,-54,-51,-61,-59,-60,-64
0,0,31,657,0,2.1,-40,-54,-53,-50,-46,-66,-72,-64,-57,-56,-54,-52,-60,-59,-59,-66
0,0,34,722,0,2.1,-40,-54,-53,-50,-46,-66,-72,-64,-57,-56,-54,-52,-60,-59,-59,-66
0,0,37,869,0,2.1,-42,-54,-51,-50,-53,-66,-72,-64,-55,-56,-54,-52,-60,-60,-59,-66
0,0,40,964,0,2.1,-42,-56,-50,-50,-51,-59,-77,-63,-55,-53,-57,-46,-60,-59,-58,-65
0,0,11,674,0,2.1,-39,-55,-54,-46,-63,-54,-72,-65,-56,-56,-52,-51,-52,-56,-64,-60
0,0,14,763,0,2.1,-42,-55,-52,-46,-52,-54,-72,-65,-57,-56,-60,-51,-52,-65,-60,-60
0,0,17,821,0,2.1,-42,-55,-52,-46,-52,-54,-72,-65,-57,-56,-60,-51,-52,-65,-60,-60
0,0,20,900,0,2.1,-42,-60,-57,-52,-53,-54,-71,-66,-57,-51,-61,-46,-52,-64,-60,-65
0,0,23,966,0,2.1,-42,-54,-57,-54,-53,-64,-70,-66,-57,-52,-61,-50,-60,-64,-60,-65
0,0,30,114,0,2.1,-38,-55,-57,-57,-57,-63,-67,-65,-55,-55,-57,-50,-60,-57,-64,-67
0,0,36,293,0,2.1,-46,-55,-57,-48,-53,-63,-71,-63,-55,-50,-57,-46,-60,-60,-57,-67
0,0,39,367,0,2.1,-43,-55,-57,-48,-53,-63,-71,-63,-52,-48,-54,-46,-60,-57,-57,-67
0,0,42,425,0,2.1,-43,-55,-57,-48,-53,-63,-71,-63,-52,-48,-54,-46,-60,-57,-57,-67
0,0,45,489,0,2.1,-42,-54,-55,-51,-51,-63,-71,-63,-52,-55,-54,-51,-61,-60,-57,-67
0,0,48,568,0,2.1,-42,-54,-55,-51,-51,-63,-71,-63,-52,-55,-54,-51,-61,-60,-57,-67
0,0,51,647,0,2.1,-41,-52,-53,-50,-53,-64,-78,-64,-52,-58,-54,-49,-61,-60,-60,-67
0,0,54,721,0,2.1,-40,-51,-52,-50,-40,-64,-78,-64,-56,-58,-54,-49,-61,-60,-60,-51
0,0,0,899,0,2.1,-43,-54,-51,-51,-42,-65,-72,-66,-58,-58,-62,-46,-57,-61,-58,-63
0,0,3,968,0,2.1,-43,-47,-51,-50,-42,-66,-72,-66,-58,-64,-62,-50,-59,-61,-58,-63
0,0,10,88,0,2.1,-42,-47,-52,-47,-53,-65,-72,-63,-41,-60,-62,-50,-58,-61,-54,-64
0,0,16,246,0,2.1,-36,-51,-53,-51,-53,-65,-72,-64,-57,-57,-71,-49,-58,-58,-54,-64
0,0,19,312,0,2.1,-36,-51,-53,-51,-53,-65,-72,-64,-57,-51,-71,-49,-58,-58,-54,-64
0,0,22,395,0,2.1,-36,-51,-53,-51,-53,-65,-72,-64,-57,-51,-71,-49,-58,-58,-54,-64
0,0,25,472,0,2.1,-43,-56,-46,-58,-56,-66,-72,-65,-56,-56,-54,-51,-61,-59,-60,-64
0,0,28,550,0,2.1,-43,-56,-46,-58,-56,-66,-72,-65,-56,-56,-54,-51,-61,-59,-60,-64
0,0,31,657,0,2.1,-40,-54,-53,-50,-46,-66,-72,-64,-57,-56,-54,-52,-60,-59,-59,-66
0,0,34,722,0,2.1,-40,-54,-53,-50,-46,-66,-72,-64,-57,-56,-54,-52,-60,-59,-59,-66
0,0,37,869,0,2.1,-42,-54,-51,-50,-53,-66,-72,-64,-55,-56,-54,-52,-60,-60,-59,-66
